PId,Village/Farm/Marketno,Studysite,Status,Sampletype,Sample1or2,Season,Uniqueid,TBXcount,StatusTBX,ESBLcount,StatusESBL,KPCcount,StatusK,CTXM,NDM1,pH,Conductivity,Temp,GISND,GISNM,GISED,GISEM,GISlat,GISlong
TF024,4,Poultry farm,High exposure,Downstream pond water,1,Winter,21511TF024,310000,Positive,1000,Positive,0,Negative,0,0,8.3,221,26,,,,,,
TF024,4,Poultry farm,High exposure,Downstream river water,1,Winter,21611TF024,37000,Positive,2000,Positive,0,Negative,0,0,7.9,160,25,24,3.731,90,4.735,24.06218,90.07892
TF024,4,Poultry farm,High exposure,Poultry pens,1,Winter,21811TF024,400000000,Positive,0,Negative,0,Negative,0,0,,,,,,,,,
TF024,4,Poultry farm,High exposure,Poultry caecal sample,1,Winter,21911TF024,52000000,Positive,0,Negative,0,Negative,0,0,,,,,,,,,
TF024,4,Poultry farm,High exposure,Human faeces,1,Winter,211011TF024,4200000,Positive,0,Negative,0,Negative,382686.6,0,,,,,,,,,
TF024,4,Poultry farm,High exposure,Animal manure,1,Winter,211211TF024,23000000,Positive,0,Negative,0,Negative,0,0,,,,,,,,,
TF024,4,Poultry farm,High exposure,Poultry caecal sample-2,2,Winter,211911TF024,32000000,Positive,0,Negative,0,Negative,0,0,,,,,,,,,
TF024,4,Poultry farm,High exposure,Human faeces-2,2,Winter,212021TF024,780000000,Positive,0,Negative,0,Negative,0,0,,,,,,,,,
TF024,4,Poultry farm,High exposure,Poultry drinking water,1,Winter,212311TF024,3,Positive,0,Negative,0,Negative,2148728.08,0,8,169,25.2,,,,,,
TF025,5,Poultry farm,High exposure,Drinking water,1,Winter,21311TF025,12,Positive,0,Negative,0,Negative,0,0,,,,,,,,,
TF025,5,Poultry farm,High exposure,Waste water,1,Winter,21411TF025,2500000,Positive,500000,Positive,0,Negative,19786027.34,0,7.8,209,23.2,,,,,,
TF025,5,Poultry farm,High exposure,Downstream pond water,1,Winter,21511TF025,300,Positive,10,Positive,0,Negative,0,0,7.8,146,23.8,,,,,,
TF025,5,Poultry farm,High exposure,Downstream river water,1,Winter,21611TF025,12,Positive,7,Positive,0,Negative,0,0,7.7,220,25.4,24,8.771,90,4.388,24.14618,90.07313
TF025,5,Poultry farm,High exposure,Poultry pens,1,Winter,21811TF025,6800000,Positive,4100000,Positive,0,Negative,4849711.47,0,,,,,,,,,
TF025,5,Poultry farm,High exposure,Poultry caecal sample,1,Winter,21911TF025,1200000,Positive,15000,Positive,0,Negative,8260771.15,0,,,,,,,,,
TF025,5,Poultry farm,High exposure,Human faeces,1,Winter,211011TF025,1900000,Positive,120000,Positive,0,Negative,20602338.68,0,,,,,,,,,
TF025,5,Poultry farm,High exposure,Poultry caecal sample-2,2,Winter,211911TF025,13000000,Positive,5400,Positive,0,Negative,572263.94,0,,,,,,,,,
TF025,5,Poultry farm,High exposure,Human faeces-2,2,Winter,212021TF025,92000000,Positive,8800000,Positive,0,Negative,224615146.4,0,,,,,,,,,
TF025,5,Poultry farm,High exposure,Human faeces-3,3,Winter,212131TF025,150000000,Positive,7100000,Positive,0,Negative,2108250.07,0,,,,,,,,,
TF025,5,Poultry farm,High exposure,Poultry drinking water,1,Winter,212311TF025,20000000,Positive,0,Negative,0,Negative,8571642.57,0,7.8,236,23.5,,,,,,
TF026,6,Poultry farm,High exposure,Drinking water,1,Winter,21311TF026,0,Negative,0,Negative,0,Negative,0,0,,,,,,,,,
TF026,6,Poultry farm,High exposure,Waste water,1,Winter,21411TF026,25000,Positive,4600,Positive,0,Negative,0,0,7.5,225,26.7,,,,,,
TF026,6,Poultry farm,High exposure,Downstream pond water,1,Winter,21511TF026,700,Positive,20,Positive,2,Positive,0,0,7.7,165,25.2,,,,,,
TF026,6,Poultry farm,High exposure,Downstream river water,1,Winter,21611TF026,5000,Positive,20,Positive,0,Negative,0,0,7.5,245,27.7,24,7.282,90,1.221,24.12137,90.02035
TF026,6,Poultry farm,High exposure,Poultry pens,1,Winter,21811TF026,6800000,Positive,0,Negative,0,Negative,0,0,,,,,,,,,
TF026,6,Poultry farm,High exposure,Poultry caecal sample,1,Winter,21911TF026,5700000,Positive,0,Negative,0,Negative,0,0,,,,,,,,,
TF026,6,Poultry farm,High exposure,Human faeces,1,Winter,211011TF026,46000000,Positive,40000,Positive,0,Negative,0,0,,,,,,,,,
TF026,6,Poultry farm,High exposure,Poultry drinking water,1,Winter,212311TF026,390000,Positive,0,Negative,0,Negative,159331.6,0,8,204,25,,,,,,
TF027,6,Poultry farm,High exposure,Drinking water,1,Winter,21311TF027,1,Positive,1,Positive,0,Negative,0,0,,,,,,,,,
TF027,6,Poultry farm,High exposure,Waste water,1,Winter,21411TF027,250000,Positive,1300,Positive,0,Negative,0,1640381.18,7.6,270,29.8,,,,,,
TF027,7,Poultry farm,High exposure,Downstream pond water,1,Winter,21511TF027,50,Positive,0,Negative,0,Negative,0,0,8.4,113,29.4,,,,,,
TF027,7,Poultry farm,High exposure,Downstream river water,1,Winter,21611TF027,270,Positive,16,Positive,0,Negative,0,0,8,241,28.1,24,6.324,90,2.089,24.1054,90.03482
TF027,7,Poultry farm,High exposure,Poultry pens,1,Winter,21811TF027,1800000,Positive,0,Negative,0,Negative,203633.86,0,,,,,,,,,
TF027,7,Poultry farm,High exposure,Poultry caecal sample,1,Winter,21911TF027,8100000,Positive,0,Negative,0,Negative,0,0,,,,,,,,,
TF027,7,Poultry farm,High exposure,Human faeces,1,Winter,211011TF027,6600000,Positive,18000,Positive,0,Negative,0,0,,,,,,,,,
TF027,7,Poultry farm,High exposure,Poultry caecal sample-2,2,Winter,211911TF027,6800000,Positive,15000,Positive,0,Negative,0,0,,,,,,,,,
TF027,7,Poultry farm,High exposure,Poultry drinking water,1,Winter,212311TF027,0,Negative,0,Negative,0,Negative,0,789073.48,7.8,263,28.3,,,,,,
TF028,7,Poultry farm,High exposure,Drinking water,1,Winter,21311TF028,2,Positive,0,Negative,0,Negative,0,0,,,,,,,,,
TF028,7,Poultry farm,High exposure,Waste water,1,Winter,21411TF028,19000,Positive,600,Positive,0,Negative,0,0,8.5,101,29.1,,,,,,
TF028,7,Poultry farm,High exposure,Downstream pond water,1,Winter,21511TF028,70,Positive,0,Negative,0,Negative,0,0,8.4,75,28.8,,,,,,
TF028,7,Poultry farm,High exposure,Downstream river water,1,Winter,21611TF028,74,Positive,12,Positive,0,Negative,0,0,7.3,211,30.8,24,8.83,90,4.337,24.14717,90.07228
TF028,8,Poultry farm,High exposure,Poultry pens,1,Winter,21811TF028,44000000,Positive,2300000,Positive,0,Negative,722094.17,0,,,,,,,,,
TF028,8,Poultry farm,High exposure,Poultry caecal sample,1,Winter,21911TF028,1100000,Positive,3300,Positive,0,Negative,0,0,,,,,,,,,
TF028,8,Poultry farm,High exposure,Human faeces,1,Winter,211011TF028,900000,Positive,4800,Positive,0,Negative,19668942.81,2.48E+13,,,,,,,,,
TF028,8,Poultry farm,High exposure,Pond sediment,1,Winter,211611TF028,0,Negative,0,Negative,0,Negative,0,0,,,,,,,,,
TF028,8,Poultry farm,High exposure,River sediment,1,Winter,211711TF028,0,Negative,0,Negative,0,Negative,0,0,,,,,,,,,
TF028,8,Poultry farm,High exposure,Poultry caecal sample-2,2,Winter,211911TF028,3300000,Positive,2800,Positive,0,Negative,0,0,,,,,,,,,
TF028,8,Poultry farm,High exposure,Poultry drinking water,1,Winter,212311TF028,0,Negative,0,Negative,0,Negative,0,0,7.9,250,27.3,,,,,,
TF029,9,Poultry farm,High exposure,Drinking water,1,Winter,21311TF029,1,Negative,0,Negative,0,Negative,0,0,,,,,,,,,
TF029,9,Poultry farm,High exposure,Waste water,1,Winter,21411TF029,32000,Positive,840,Positive,0,Negative,0,146431.72,7.3,319,27,,,,,,
TF029,9,Poultry farm,High exposure,Downstream pond water,1,Winter,21511TF029,5000,Positive,14,Positive,0,Negative,0,0,7.4,282,27.5,,,,,,
TF029,9,Poultry farm,High exposure,Downstream river water,1,Winter,21611TF029,4000,Positive,86,Positive,0,Negative,0,0,7.5,225,29,24,8.887,90,4.335,24.14812,90.07225
TF029,9,Poultry farm,High exposure,Poultry pens,1,Winter,21811TF029,2100000,Positive,500,Positive,0,Negative,0,0,,,,,,,,,
TF029,9,Poultry farm,High exposure,Poultry caecal sample,1,Winter,21911TF029,33000000,Positive,7900,Positive,0,Negative,0,0,,,,,,,,,
TF029,9,Poultry farm,High exposure,Human faeces,1,Winter,211011TF029,17000000,Positive,3300,Positive,0,Negative,0,0,,,,,,,,,
TF029,9,Poultry farm,High exposure,Poultry caecal sample-2,2,Winter,211911TF029,13000000,Positive,0,Negative,0,Negative,0,0,,,,,,,,,
TF029,9,Poultry farm,High exposure,Poultry drinking water,1,Winter,212311TF029,2000,Positive,0,Negative,0,Negative,0,0,7.1,325,26.6,,,,,,
TF030,10,Poultry farm,High exposure,Drinking water,1,Winter,21311TF030,0,Negative,0,Negative,0,Negative,0,0,,,,,,,,,
TF030,10,Poultry farm,High exposure,Waste water,1,Winter,21411TF030,190000,Positive,380,Positive,0,Negative,36464.64,1938518.34,7.8,158,24.4,,,,,,
TF030,10,Poultry farm,High exposure,Downstream pond water,1,Winter,21511TF030,230,Positive,2,Positive,0,Negative,0,0,7.8,166,23.7,,,,,,
TF030,10,Poultry farm,High exposure,Downstream river water,1,Winter,21611TF030,21000,Positive,290,Positive,0,Negative,0,3.18E+14,7.9,253,24,24,8.133,90,0.751,24.13555,90.01252
TF030,10,Poultry farm,High exposure,Poultry pens,1,Winter,21811TF030,15000000,Positive,74000,Positive,0,Negative,12206658.1,0,,,,,,,,,
TF030,10,Poultry farm,High exposure,Poultry caecal sample,1,Winter,21911TF030,14000000,Positive,1500,Positive,0,Negative,0,0,,,,,,,,,
TF030,10,Poultry farm,High exposure,Human faeces,1,Winter,211011TF030,9100,Positive,0,Negative,0,Negative,0,0,,,,,,,,,
TF030,10,Poultry farm,High exposure,Poultry caecal sample-2,2,Winter,211911TF030,4300000,Positive,0,Negative,0,Negative,0,0,,,,,,,,,
TF030,10,Poultry farm,High exposure,Poultry drinking water,1,Winter,212311TF030,0,Negative,0,Negative,0,Negative,0,0,706,178,24.8,,,,,,
TF031,11,Poultry farm,High exposure,Drinking water,1,Winter,21311TF031,0,Negative,0,Negative,0,Negative,0,0,,,,,,,,,
TF031,11,Poultry farm,High exposure,Waste water,1,Winter,21411TF031,8000000,Positive,20000,Positive,0,Negative,5195349.13,12004669.11,7.8,188,24.4,,,,,,
TF031,11,Poultry farm,High exposure,Downstream pond water,1,Winter,21511TF031,480,Positive,40,Positive,0,Negative,0,0,7.8,233,26.1,,,,,,
TF031,11,Poultry farm,High exposure,Downstream river water,1,Winter,21611TF031,58,Positive,18,Positive,3,Positive,0,0,7.7,233,26.1,24,6.797,90,1.913,24.11328,90.03188
TF031,11,Poultry farm,High exposure,Poultry pens,1,Winter,21811TF031,11000000,Positive,2200,Positive,0,Negative,296433.78,0,,,,,,,,,
TF031,11,Poultry farm,High exposure,Poultry caecal sample,1,Winter,21911TF031,8000000,Positive,0,Negative,0,Negative,77606.95,0,,,,,,,,,
TF031,11,Poultry farm,High exposure,Human faeces,1,Winter,211011TF031,180000000,Positive,800,Positive,0,Negative,210797.43,0,,,,,,,,,
TF031,11,Poultry farm,High exposure,Poultry caecal sample-2,2,Winter,211911TF031,3400000,Positive,0,Negative,0,Negative,0,0,,,,,,,,,
TF031,11,Poultry farm,High exposure,Poultry drinking water,1,Winter,212311TF031,190000,Positive,0,Negative,0,Negative,124331.75,89838.16,7.8,153,26.2,,,,,,
TF032,12,Poultry farm,High exposure,Drinking water,1,Winter,21311TF032,0,Negative,0,Negative,0,Negative,0,0,,,,,,,,,
TF032,12,Poultry farm,High exposure,Waste water,1,Winter,21411TF032,26000,Positive,680,Positive,0,Negative,0,0,7.1,345,22.2,,,,,,
TF032,12,Poultry farm,High exposure,Downstream pond water,1,Winter,21511TF032,750,Positive,18,Positive,0,Negative,0,0,7.6,190,23.5,,,,,,
TF032,12,Poultry farm,High exposure,Downstream river water,1,Winter,21611TF032,370,Positive,12,Positive,0,Negative,27382.32,0,7.1,243,24,24,4.478,90,8.579,24.07463,90.14298
TF032,12,Poultry farm,High exposure,Poultry pens,1,Winter,21811TF032,610000,Positive,0,Negative,0,Negative,0,0,,,,,,,,,
TF032,12,Poultry farm,High exposure,Poultry caecal sample,1,Winter,21911TF032,500000,Positive,0,Negative,0,Negative,0,0,,,,,,,,,
TF032,12,Poultry farm,High exposure,Human faeces,1,Winter,211011TF032,110000000,Positive,0,Negative,0,Negative,95130.73,0,,,,,,,,,
TF032,12,Poultry farm,High exposure,Poultry caecal sample-2,2,Winter,211911TF032,48000000,Positive,0,Negative,0,Negative,0,0,,,,,,,,,
TF032,12,Poultry farm,High exposure,Poultry drinking water,1,Winter,212311TF032,12000,Positive,0,Negative,0,Negative,0,0,7.1,224,21.1,,,,,,
TF033,12,Poultry farm,High exposure,Drinking water,1,Winter,21311TF033,3000,Positive,222,Positive,0,Negative,0,0,,,,,,,,,
TF033,12,Poultry farm,High exposure,Waste water,1,Winter,21411TF033,13000000,Positive,130000,Positive,0,Negative,4313221.39,580955.84,7.1,282,22.2,,,,,,
TF033,13,Poultry farm,High exposure,Downstream pond water,1,Winter,21511TF033,300,Positive,40,Positive,0,Negative,0,0,7.5,278,22.7,,,,,,
TF033,13,Poultry farm,High exposure,Downstream river water,1,Winter,21611TF033,34000,Positive,3000,Positive,0,Negative,0,2824.65,7.4,655,24.9,24,6.259,90,8.367,24.10432,90.13945
TF033,13,Poultry farm,High exposure,Poultry pens,1,Winter,21811TF033,1200000,Positive,0,Negative,0,Negative,0,0,,,,,,,,,
TF033,13,Poultry farm,High exposure,Poultry caecal sample,1,Winter,21911TF033,110000000,Positive,0,Negative,0,Negative,0,0,,,,,,,,,
TF033,13,Poultry farm,High exposure,Human faeces,1,Winter,211011TF033,180000000,Positive,0,Negative,0,Negative,490205.73,0,,,,,,,,,
TF033,13,Poultry farm,High exposure,Animal manure,1,Winter,211211TF033,24000,Positive,300,Positive,0,Negative,0,0,,,,,,,,,
TF033,13,Poultry farm,High exposure,Poultry caecal sample-2,2,Winter,211911TF033,35000000,Positive,0,Negative,0,Negative,0,0,,,,,,,,,
TF033,13,Poultry farm,High exposure,Poultry drinking water,1,Winter,212311TF033,270000,Positive,0,Negative,0,Negative,0,29321.76,7,339,22.7,,,,,,
TF034,14,Poultry farm,High exposure,Drinking water,1,Winter,21311TF034,31,Positive,0,Negative,0,Negative,0,0,,,,,,,,,
TF034,14,Poultry farm,High exposure,Waste water,1,Winter,21411TF034,6000,Positive,10,Positive,0,Negative,0,0,7.5,378,24.2,,,,,,
TF034,14,Poultry farm,High exposure,Downstream pond water,1,Winter,21511TF034,130,Positive,40,Positive,0,Negative,0,0,7.4,204,25.4,,,,,,
TF034,14,Poultry farm,High exposure,Downstream river water,1,Winter,21611TF034,1000,Positive,23,Positive,10,Positive,0,0,7.5,235,28.1,24,4.769,90,6.888,24.07948,90.1148
TF034,14,Poultry farm,High exposure,Poultry pens,1,Winter,21811TF034,8400000,Positive,0,Negative,0,Negative,8061296.53,0,,,,,,,,,
TF034,14,Poultry farm,High exposure,Poultry caecal sample,1,Winter,21911TF034,77000000,Positive,0,Negative,0,Negative,0,0,,,,,,,,,
TF034,14,Poultry farm,High exposure,Human faeces,1,Winter,211011TF034,48000000,Positive,27000,Positive,0,Negative,1950636.43,0,,,,,,,,,
TF034,14,Poultry farm,High exposure,Animal manure,1,Winter,211211TF034,50000000,Positive,0,Negative,0,Negative,141086.35,0,,,,,,,,,
TF034,14,Poultry farm,High exposure,Poultry caecal sample-2,2,Winter,211911TF034,110000000,Positive,0,Negative,0,Negative,161328.24,0,,,,,,,,,
TF034,14,Poultry farm,High exposure,Poultry drinking water,1,Winter,212311TF034,20000000,Positive,0,Negative,0,Negative,169437.99,0,7.6,256,24.1,,,,,,
TF035,15,Poultry farm,High exposure,Drinking water,1,Winter,21311TF035,0,Negative,0,Negative,0,Negative,0,0,,,,,,,,,
TF035,15,Poultry farm,High exposure,Waste water,1,Winter,21411TF035,580000,Positive,4000,Positive,0,Negative,94635.24,0,6.8,425,26.7,,,,,,
TF035,15,Poultry farm,High exposure,Downstream pond water,1,Winter,21511TF035,10000,Positive,110,Positive,0,Negative,0,0,7.4,47,24.7,,,,,,
TF035,15,Poultry farm,High exposure,Downstream river water,1,Winter,21611TF035,83,Positive,34,Positive,0,Negative,0,0,7.3,204,26.9,24,6.386,90,7.993,24.10643,90.13322
TF035,15,Poultry farm,High exposure,Poultry pens,1,Winter,21811TF035,9000000,Positive,0,Negative,0,Negative,0,0,,,,,,,,,
TF035,15,Poultry farm,High exposure,Poultry caecal sample,1,Winter,21911TF035,5300000,Positive,0,Negative,0,Negative,0,0,,,,,,,,,
TF035,15,Poultry farm,High exposure,Human faeces,1,Winter,211011TF035,45000000,Positive,0,Negative,0,Negative,0,0,,,,,,,,,
TF035,15,Poultry farm,High exposure,Poultry caecal sample-2,2,Winter,211911TF035,82000000,Positive,0,Negative,0,Negative,0,0,,,,,,,,,
TF035,15,Poultry farm,High exposure,Poultry drinking water,1,Winter,212311TF035,300000,Positive,24000,Positive,0,Negative,68577.97,0,6.7,323,24.4,,,,,,
TF036,16,Poultry farm,High exposure,Drinking water,1,Winter,21311TF036,0,Negative,0,Negative,0,Negative,0,0,,,,,,,,,
TF036,16,Poultry farm,High exposure,Waste water,1,Winter,21411TF036,280000,Positive,60,Positive,0,Negative,0,88882.26,8.1,290,27.8,,,,,,
TF036,16,Poultry farm,High exposure,Downstream pond water,1,Winter,21511TF036,18000,Positive,15,Positive,0,Negative,0,0,8.1,251,25.3,,,,,,
TF036,16,Poultry farm,High exposure,Downstream river water,1,Winter,21611TF036,160,Positive,20,Positive,0,Negative,0,0,7.2,190,26.8,24,6.385,90,8.123,24.10642,90.13538
TF036,16,Poultry farm,High exposure,Poultry pens,1,Winter,21811TF036,20000000,Positive,2500000,Positive,0,Negative,0,0,,,,,,,,,
TF036,16,Poultry farm,High exposure,Poultry caecal sample,1,Winter,21911TF036,150000000,Positive,0,Negative,0,Negative,0,0,,,,,,,,,
TF036,16,Poultry farm,High exposure,Human faeces,1,Winter,211011TF036,26000000,Positive,0,Negative,0,Negative,2457097.2,0,,,,,,,,,
TF036,16,Poultry farm,High exposure,Poultry caecal sample-2,2,Winter,211911TF036,68000000,Positive,0,Negative,0,Negative,0,0,,,,,,,,,
TF036,16,Poultry farm,High exposure,Poultry drinking water,1,Winter,212311TF036,180000,Positive,0,Negative,0,Negative,228417.73,13554593.84,7.5,313,26.5,,,,,,
TF037,17,Poultry farm,High exposure,Drinking water,1,Winter,21311TF037,0,Negative,0,Negative,0,Negative,0,0,,,,,,,,,
TF037,17,Poultry farm,High exposure,Waste water,1,Winter,21411TF037,460000,Positive,48000,Positive,40,Positive,85500.59,3942078.19,7.8,171,24.4,,,,,,
TF037,17,Poultry farm,High exposure,Downstream pond water,1,Winter,21511TF037,33000,Positive,1000,Positive,2,Positive,0,0,8.2,149,25.2,,,,,,
TF037,17,Poultry farm,High exposure,Downstream river water,1,Winter,21611TF037,2000,Positive,1000,Positive,0,Negative,0,0,7.8,227,26.9,24,5.79,90,4.882,24.0965,90.08137
TF037,17,Poultry farm,High exposure,Poultry pens,1,Winter,21811TF037,15000000,Positive,8700,Positive,0,Negative,0,0,,,,,,,,,
TF037,17,Poultry farm,High exposure,Poultry caecal sample,1,Winter,21911TF037,33000000,Positive,800,Positive,0,Negative,0,0,,,,,,,,,
TF037,17,Poultry farm,High exposure,Human faeces,1,Winter,211011TF037,5200000,Positive,6000,Positive,0,Negative,1635172.82,0,,,,,,,,,
TF037,17,Poultry farm,High exposure,Poultry Poultry caecal sample-2,1,Winter,211911TF037,170000000,Positive,20000,Positive,0,Negative,0,0,,,,,,,,,
TF037,17,Poultry farm,High exposure,Poultry drinking water,1,Winter,212311TF037,320000,Positive,0,Negative,0,Negative,45444.45,4395056.67,7.9,288,26.5,,,,,,
TF038,18,Poultry farm,High exposure,Drinking water,1,Winter,21311TF038,36,Positive,22,Positive,0,Negative,0,0,,,,,,,,,
TF038,18,Poultry farm,High exposure,Waste water,1,Winter,21411TF038,180000,Positive,400,Positive,0,Negative,0,126371.58,7.8,236,26.4,,,,,,
TF038,18,Poultry farm,High exposure,Downstream pond water,1,Winter,21511TF038,320,Positive,0,Negative,0,Negative,0,0,8,109,27.7,,,,,,
TF038,18,Poultry farm,High exposure,Downstream river water,1,Winter,21611TF038,260,Positive,25,Positive,0,Negative,0,0,7.8,230,26.5,24,5.14,90,6.697,24.08567,90.11162
TF038,18,Poultry farm,High exposure,Poultry pens,1,Winter,21811TF038,3600000,Positive,0,Negative,0,Negative,0,0,,,,,,,,,
TF038,18,Poultry farm,High exposure,Poultry Poultry caecal sample,1,Winter,21911TF038,4000000,Positive,0,Negative,0,Negative,0,0,,,,,,,,,
TF038,18,Poultry farm,High exposure,Human faeces,1,Winter,211011TF038,190000000,Positive,80000000,Positive,0,Negative,911089892.8,0,,,,,,,,,
TF038,18,Poultry farm,High exposure,Animal manure,1,Winter,211211TF038,2000000,Positive,0,Negative,0,Negative,0,0,,,,,,,,,
TF038,18,Poultry farm,High exposure,Poultry Poultry caecal sample-2,1,Winter,211911TF038,1800000,Positive,0,Negative,0,Negative,0,0,,,,,,,,,
TF038,18,Poultry farm,High exposure,Poultry drinking water,1,Winter,212311TF038,85000,Positive,0,Negative,0,Negative,0,5826035.59,7.8,235,26.2,,,,,,
TF039,19,Poultry farm,High exposure,Drinking water,1,Winter,21311TF039,0,Negative,0,Negative,0,Negative,0,0,,,,,,,,,
TF039,19,Poultry farm,High exposure,Waste water,1,Winter,21411TF039,2800,Positive,2400,Positive,0,Negative,0,0,8.3,139,25.2,,,,,,
TF039,19,Poultry farm,High exposure,Downstream pond water,1,Winter,21511TF039,260,Positive,18,Positive,0,Negative,0,0,8.4,113,25.6,,,,,,
TF039,19,Poultry farm,High exposure,Downstream river water,1,Winter,21611TF039,120,Positive,16,Positive,0,Negative,0,0,7.5,229,27.6,24,4.955,90,6.893,24.08258,90.11488
TF039,19,Poultry farm,High exposure,Poultry pens,1,Winter,21811TF039,3600000,Positive,18000,Positive,0,Negative,0,0,,,,,,,,,
TF039,19,Poultry farm,High exposure,Poultry Poultry caecal sample,1,Winter,21911TF039,750000,Positive,600,Positive,0,Negative,0,4.48E+11,,,,,,,,,
TF039,19,Poultry farm,High exposure,Human faeces,1,Winter,211011TF039,0,Negative,0,Negative,0,Negative,19732043.47,0,,,,,,,,,
TF039,19,Poultry farm,High exposure,Animal manure,1,Winter,211211TF039,610000,Positive,1700,Positive,0,Negative,0,0,,,,,,,,,
TF039,19,Poultry farm,High exposure,Poultry caecal sample-2,2,Winter,211911TF039,2600000,Positive,4200,Positive,0,Negative,0,0,,,,,,,,,
TF039,19,Poultry farm,High exposure,Poultry drinking water,1,Winter,212311TF039,25,Positive,0,Negative,0,Negative,0,0,8.2,254,25.7,,,,,,
TF040,20,Poultry farm,High exposure,Drinking water,1,Winter,21311TF040,0,Negative,0,Negative,0,Negative,0,0,,,,,,,,,
TF040,20,Poultry farm,High exposure,Waste water,1,Winter,21411TF040,140000,Positive,5000,Positive,0,Negative,0,0,7.5,356,27,,,,,,
TF040,20,Poultry farm,High exposure,Downstream pond water,1,Winter,21511TF040,88,Positive,0,Negative,0,Negative,0,0,7.7,202,27.8,,,,,,
TF040,20,Poultry farm,High exposure,Downstream river water,1,Winter,21611TF040,530,Positive,71,Positive,0,Negative,0,15964.31,7.6,235,27.6,24,5.01,90,6.825,24.0835,90.11375
TF040,20,Poultry farm,High exposure,Poultry pens,1,Winter,21811TF040,13000000,Positive,0,Negative,0,Negative,159029.99,0,,,,,,,,,
TF040,20,Poultry farm,High exposure,Poultry caecal sample,1,Winter,21911TF040,5600000,Positive,0,Negative,0,Negative,220694.07,0,,,,,,,,,
TF040,20,Poultry farm,High exposure,Human faeces,1,Winter,211011TF040,2400000,Positive,6100,Positive,0,Negative,1206127.56,0,,,,,,,,,
TF040,20,Poultry farm,High exposure,Animal manure,1,Winter,211211TF040,290000,Positive,0,Negative,0,Negative,0,0,,,,,,,,,
TF040,20,Poultry farm,High exposure,Poultry caecal sample-2,2,Winter,211911TF040,1600000,Positive,3000,Positive,0,Negative,0,0,,,,,,,,,
TF040,20,Poultry farm,High exposure,Poultry drinking water,1,Winter,212311TF040,15000000,Positive,85000,Positive,0,Negative,38042.28,0,7.6,248,27.5,,,,,,
TF041,1,Poultry farm,Low exposure,Human faeces,1,Winter,221111TF041,620000000,Positive,3000,Positive,0,Negative,3049551.76,8175679.4,,,,,,,,,
TF042,2,Poultry farm,Low exposure,Human faeces,1,Winter,221111TF042,500000000,Positive,41000,Positive,0,Negative,0,0,,,,,,,,,
TF043,3,Poultry farm,Low exposure,Human faeces,1,Winter,221111TF043,31000000,Positive,0,Negative,0,Negative,264576.67,0,,,,,,,,,
TF043,3,Poultry farm,Low exposure,Human faeces-2,2,Winter,222221TF043,64000000,Positive,8800,Positive,0,Negative,213247.96,0,,,,,,,,,
TF044,4,Poultry farm,Low exposure,Human faeces,1,Winter,221111TF044,0,Negative,0,Negative,0,Negative,416149.57,0,,,,,,,,,
TF044,4,Poultry farm,Low exposure,Human faeces-2,2,Winter,222221TF044,5100000,Positive,0,Negative,0,Negative,0,0,,,,,,,,,
TF045,5,Poultry farm,Low exposure,Human faeces,1,Winter,221111TF045,8600000,Positive,7200,Positive,0,Negative,1321847.29,0,,,,,,,,,
TF046,6,Poultry farm,Low exposure,Human faeces,1,Winter,221111TF046,200000,Positive,0,Negative,0,Negative,261965.51,0,,,,,,,,,
TF047,7,Poultry farm,Low exposure,Human faeces,1,Winter,221111TF047,690000000,Positive,0,Negative,0,Negative,65897573.8,0,,,,,,,,,
TF048,8,Poultry farm,Low exposure,Human faeces,1,Winter,221111TF048,26000000,Positive,900,Positive,0,Negative,0,0,,,,,,,,,
TF049,9,Poultry farm,Low exposure,Human faeces,1,Winter,221111TF049,21000000,Positive,1400000,Positive,0,Negative,135879.43,0,,,,,,,,,
TF050,10,Poultry farm,Low exposure,Human faeces,1,Winter,221111TF050,160000000,Positive,93000000,Positive,0,Negative,0,0,,,,,,,,,
TF051,6,Poultry farm,Low exposure,Human faeces,1,Winter,221111TF051,1600000,Positive,8000,Positive,0,Negative,491304.67,0,,,,,,,,,
TF052,12,Poultry farm,Low exposure,Human faeces,1,Winter,221111TF052,3200000,Positive,0,Negative,0,Negative,0,0,,,,,,,,,
TF053,13,Poultry farm,Low exposure,Human faeces,1,Winter,221111TF053,16000000,Positive,33000,Positive,0,Negative,52947.32,0,,,,,,,,,
TF054,14,Poultry farm,Low exposure,Human faeces,1,Winter,221111TF054,120000,Positive,0,Negative,0,Negative,54296.71,0,,,,,,,,,
TF055,15,Poultry farm,Low exposure,Human faeces,1,Winter,221111TF055,66000000,Positive,0,Negative,0,Negative,122026570.9,0,,,,,,,,,
TF056,16,Poultry farm,Low exposure,Human faeces,1,Winter,221111TF056,23000000,Positive,6400000,Positive,0,Negative,59546447.32,0,,,,,,,,,
TF057,17,Poultry farm,Low exposure,Human faeces,1,Winter,221111TF057,180000000,Positive,13000000,Positive,0,Negative,198081699.5,0,,,,,,,,,
TF058,18,Poultry farm,Low exposure,Human faeces,1,Winter,221111TF058,6000000,Positive,18000,Positive,0,Negative,909387.58,0,,,,,,,,,
TF059,19,Poultry farm,Low exposure,Human faeces,1,Winter,221111TF059,1200000,Positive,8800,Positive,0,Negative,4366991.63,0,,,,,,,,,
